Alias,Address,City,State,Zip,Lat,Lng,Time,Time_window_start,Time_window_end,
ToDelete - SLE3401 ~ Sleep Inn - Fort Stockton ~ REPID11,3401 W Dickinson,Fort Stockton,TX,79735,30.89432,-102.9193,30,8:00,17:00,
ToDelete - LAQ4115 ~ La Quinta #922 - Lubbock ~ REPID11,4115 Marsha Sharp Fwy,Lubbock,TX,79407-2416,33.57591,-101.90193,30,8:00,17:00,
ToDelete - LAQ2602 ~ La Quinta - Midland ~ REPID11,2606 W Loop 250,Midland,TX,79707,32.00683,-102.15541,30,8:00,17:00,
ToDelete - AME5310 ~ Arbor Inn & Suites ~ REPID11,5310 Englewood Ave,Lubbock,TX,79424-1163,33.54456,-101.93825,30,8:00,17:00,
"ToDelete - AME2301 ~ Ashmore Inn & Suites II, Inc. ~ REPID11             ",2301 E Interstate 40 Exit 72A,Amarillo,TX,79104-3403,35.20119,-101.79227,30,8:00,17:00,
ToDelete - AME4019 ~ Ashmore Inn & Suites - Lubbock ~ REPID11,4019 S Loop 289,Lubbock,TX,79423-1131,33.52806,-101.90085,30,8:00,17:00,
ToDelete - BES5410 ~ Best Western   Lubbock Windsor Inn ~ REPID11,5410 Interstate 27,Lubbock,TX,79404-4500,33.54325,-101.84609,30,8:00,17:00,
ToDelete - HAW4435 ~ Hawthorn Inn & Suites - Lubbock ~ REPID11,4435 Marsha Sharp Fwy,Lubbock,TX,79407-2519,33.57272,-101.9063,30,8:00,17:00,
ToDelete - LAQ1537 ~ La Quinta Inn #928 - Fort Shockton ~ REPID11,1537 N US Highway 285,Fort Stockton,TX,79735-4401,30.89894,-102.90596,30,8:00,17:00,
ToDelete - LAQ200E ~ La Quinta Inn & Suites - Roswell ~ REPID11,200 E 19th St,Roswell,NM,88201-5101,33.41548,-104.51955,30,8:00,17:00,
ToDelete - LAQ5006 ~ La Quinta Inn & Suites - Lubbock ~ REPID11,5006 Auburn St,Lubbock,TX,79416-3031,33.60204,-101.91882,30,8:00,17:00,
ToDelete - SLE4630 ~ Sleep Inn - Hobbs ~ REPID11,4630 N Lovington Hwy,Hobbs,NM,88240,32.75277,-103.17197,30,8:00,17:00,
ToDelete - BAY2601S ~ Baymont Inn & Suites - Perryton ~ REPID11,2601 S Main St,Perryton,TX,79070-5433,36.37478,-100.80198,30,8:00,17:00,
ToDelete - BAY3411 ~ Baymont Inn & Suites - Amarillo ~ REPID11,3411 I-40 W,Amarillo,TX,79109,35.19033,-101.87668,30,8:00,17:00,
ToDelete - SUP1807 ~ Super 8 Motel ~ REPID11,1807 E Service Rd,Van Horn,TX,79855,31.03986,-104.83077,30,8:00,17:00,
ToDelete - BES1610 ~ Quality Inn - Amarillo ~ REPID11,1610 S Coulter St,Amarillo,TX,79106-1771,35.19566,-101.92258,30,8:00,17:00,
ToDelete - BES206 ~ Best Western Plus Borger Inn ~ REPID11,206 S Cedar St,Borger,TX,79007-4646,35.66395,-101.3983,30,8:00,17:00,
ToDelete - BES309 ~ Best Western Executive Inn- Hobbs ~ REPID11,309 N Marland Blvd,Hobbs,NM,88240-6341,32.70358,-103.12003,30,8:00,17:00,
ToDelete - BES2101 ~ Best Western   Plus Monahans Inn & Suites ~ REPID11,2101 S Betty Ave,Monahans,TX,79756-7502,31.57408,-102.89067,30,8:00,17:00,
ToDelete - HIL9000W ~ Hilton Garden Inn - Amarillo ~ REPID11,9000 I-40 W,Amarillo,TX,79159,35.18803,-101.94194,30,8:00,17:00,
ToDelete - SUP3817 ~ Super 8 Motel - Carlsbad ~ REPID11,3817 National Parks Hwy,Carlsbad,NM,88220-5952,32.37569,-104.22992,30,8:00,17:00,
ToDelete - LUX2915 ~ Luxury Inn & Suites ~ REPID11,2915 E Interstate 40,Amarillo,TX,79104-3503,35.19446,-101.80379,30,8:00,17:00,
ToDelete - MCM5200 ~ MCM Elegante Odessa ~ REPID11,5200 E University Blvd,Odessa,TX,79762-8113,31.88227,-102.31408,30,8:00,17:00,
ToDelete - BES3506 ~ Best Western   Perryton Inn ~ REPID11,3505 S Main St Hwy 83,Perryton,TX,79070,36.40003,-100.80265,30,8:00,17:00,
ToDelete - BES830 ~ Best Western   Red Carpet Inn ~ REPID11,830 W 1st St,Hereford,TX,79045-6002,34.81109,-102.40629,30,8:00,17:00,
ToDelete - BES1701 ~ Best Western   Windsor Inn ~ REPID11,1701 S Dumas Ave,Dumas,TX,79029-5527,35.846,-101.97301,30,8:00,17:00,
ToDelete - BES2801 ~ Best Western   Palo Duro Canyon Inn & Suites ~ REPID11,2801 4th Ave,Canyon,TX,79015-4227,34.98027,-101.91003,30,8:00,17:00,
ToDelete - CAL2410 ~ Calico County Restaurant ~ REPID11,2410 Paramount Blvd,Amarillo,TX,79109-1706,35.18822,-101.87396,30,8:00,17:00,
ToDelete - COM3595 ~ Comfort Inn - Roswell ~ REPID11,3595 N Main St,Roswell,NM,88201-9771,33.4407,-104.52249,30,8:00,17:00,
ToDelete - MCM6201 ~ Mcm Grande Hotel ~ REPID11,6201 E Hwy 80,Odessa,TX,79761,31.84501,-102.36671,30,8:00,17:00,
ToDelete - HOM8800 ~ Homewood Suites - Amarillo ~ REPID11,8800 I-40 W,Amarillo,TX,79124,35.18813,-101.94046,30,8:00,17:00,
ToDelete - COM801S ~ Comfort Inn & Suites - Odessa ~ REPID11,801 S Jbs Pkwy,Odessa,TX,79761,31.85554,-102.31695,30,8:00,17:00,
ToDelete - COM2101E ~ Comfort Inn & Suites ~ REPID11,2101 E Interstate 40,Amarillo,TX,79102-4404,35.1956,-101.86111,30,8:00,17:00,
ToDelete - ODE1 ~ Odessa Country Club ~ REPID11,1 Fairway Dr,Odessa,TX,79765-8936,31.89791,-102.28192,30,8:00,17:00,
ToDelete - SUP6510 ~ Super 8 Motel Dba Nivas Investments ~ REPID11,6510 I-27 So,Lubbock,TX,79404,33.53463,-101.84558,30,8:00,17:00,
ToDelete - SUP2909 ~ Super 8 Motel ~ REPID11,2909 E Interstate 40 Exit 724,Amarillo,TX,79104-3503,35.20119,-101.79227,30,8:00,17:00,
ToDelete - SUP8701 ~ Super 8 Motel - Amarillo ~ REPID11,8701 I-40 E Exit 75,Amarillo,TX,79118,35.222,-101.8313,30,8:00,17:00,
ToDelete - SUPEAST ~ Super 8 Motel - Dalhart ~ REPID11,403 Tanglewood Rd,Dalhart,TX,79022-2911,36.06888,-102.51318,30,8:00,17:00,
ToDelete - SUP3200 ~ Super 8 - Fort Stockton ~ REPID11,3200 W Dickinson Blvd,Fort Stockton,TX,79735-4124,30.89429,-102.91595,30,8:00,17:00,
ToDelete - BES1401H ~ Best Western   Coleman Inn ~ REPID11,1401 Highway 84 Byp,Coleman,TX,76834-2649,32.08315,-93.50516,30,8:00,17:00,
ToDelete - ROO3300 ~ Tim's Irish Pub ~ REPID11,3300 82nd St,Lubbock,TX,79423-2045,33.52031,-101.88554,30,8:00,17:00,
ToDelete - UNIANGELO ~ Chartwells @ Angelo State University ~ REPID11,2201 Vanderventer Ave,San Angelo,TX,76904,31.44194,-100.45976,30,8:00,17:00,
ToDelete - DYN1001 ~ Dynamic Foods ~ REPID11,1001 E 33rd St,Lubbock,TX,79404-1816,33.56477,-101.82433,30,8:00,17:00,
ToDelete - QUA3430 ~ Quality Inn & Suites - Lubbock ~ REPID11,3430 W Loop 289,Lubbock,TX,79407-3745,33.56109,-101.94409,30,8:00,17:00,
ToDelete - QUA3001 ~ Quality Inns & Suites - Odessa ~ REPID11,3001 E Business 20,Odessa,TX,79761-4345,31.86991,-102.32079,30,8:00,17:00,
ToDelete - TOW4412 ~ TownPlace Suites - Odessa ~ REPID11,4412 Tanglewood Ln,Odessa,TX,79762-4900,31.89714,-102.34285,30,8:00,17:00,
ToDelete - QUA6800W ~ Red Roof Inn & Suites ~ REPID11,6800 I-40 W,Amarillo,TX,79106,35.18884,-101.91249,30,8:00,17:00,
ToDelete - QUA1515 ~ Quality Inn - Amarillo ~ REPID11,1515 E Interstate 40,Amarillo,TX,79102-4323,35.19357,-101.82086,30,8:00,17:00,
ToDelete - COM2707 ~ Comfort Suites - Hobbs ~ REPID11,2708 Scenic Dr,Hobbs,NM,88240-1274,32.75249,-103.17066,30,8:00,17:00,
ToDelete - COM4706 ~ Comfort Suites - Midland ~ REPID11,4706 N Garfield St,Midland,TX,79705-2656,32.04097,-102.11317,30,8:00,17:00,
ToDelete - UNI5807 ~ United Supermarket #529 ~ REPID11,5807 SW 45th St,Amarillo,TX,79109,35.16076,-101.8996,30,8:00,17:00,
ToDelete - RAM2800 ~ Lone Star Inn ~ REPID11,2800 W Highway 90,Alpine,TX,79830-4132,30.35849,-103.66101,30,8:00,17:00,
ToDelete - UNI1701 ~ United Supermarkets ~ REPID11,1701 5Oth,Lubbock,TX,79412,33.54752,-101.85596,30,8:00,17:00,
ToDelete - RES6700 ~ Residence Inn - Amarillo ~ REPID11,6700 I-40 W,Amarillo,TX,79106,35.18913,-101.91165,30,8:00,17:00,
ToDelete - RES5509 ~ Residence Inn - Midland ~ REPID11,5509 Deauville,Midland,TX,79706-2900,31.99164,-102.15445,30,8:00,17:00,
ToDelete - COM5113 ~ Comfort Suites - Lubbock ~ REPID11,5113 S Loop 289,Lubbock,TX,79424-1632,33.53331,-101.9192,30,8:00,17:00,
ToDelete - COM3615 ~ Comfort Suites - Plainview ~ REPID11,3615 Grandview St,Plainview,TX,79072-6625,34.18478,-101.7487,30,8:00,17:00,
ToDelete - COM6318 ~ Comfort Suites - Amarillo ~ REPID11,6318 Ventura Dr,Amarillo,TX,79110-4808,35.11942,-101.90594,30,8:00,17:00,
ToDelete - COU5220 ~ Country Inn & Suites - Hobbs ~ REPID11,5220 N Lovington Hwy,Hobbs,NM,88240-9154,32.75886,-103.17881,30,8:00,17:00,
ToDelete - DAY1120 ~ Days Inn & Suites - Clayton ~ REPID11,1120 S 1st St,Clayton,NM,88415-2102,36.44124,-103.17804,30,8:00,17:00,
ToDelete - DAY1310 ~ Days Inn - Roswell ~ REPID11,1310 N Main St,Roswell,NM,88201-5014,33.40699,-104.52287,30,8:00,17:00,
ToDelete - DAY3075 ~ Travelodge ~ REPID11,3075 E Business 20,Odessa,TX,79761-4345,31.87095,-102.31835,30,8:00,17:00,
ToDelete - DAY600E ~ Days Inn - Van Horn ~ REPID11,600 E Broadway,Van Horn,TX,79855,31.04041,-104.82446,30,8:00,17:00,
ToDelete - DAY3904 ~ Days Inn - Midland ~ REPID11,3904 W Wall St,Midland,TX,79703-7714,31.97588,-102.11745,30,8:00,17:00,
ToDelete - SUP1201 ~ Super 8 - Guymon ~ REPID11,1201 E Hwy 54,Guymon,OK,73942,36.68999,-101.46484,30,8:00,17:00,
ToDelete - LUB7006 ~ Lubbock Breakfast House ~ REPID11,7006 University Ave,Lubbock,TX,79413-6336,33.53029,-101.87198,30,8:00,17:00,
ToDelete - DAY6025 ~ Days Inn - Lubbock ~ REPID11,6025 Avenue A,Lubbock,TX,79404-5109,33.53757,-101.84193,30,8:00,17:00,
ToDelete - BAY1005 ~ Baymont Inn - Snyder ~ REPID11,1005 E US 180,Snyder,TX,79549,32.70612,-100.86687,30,8:00,17:00,
ToDelete - MID6101 ~ Midland Country Club ~ REPID11,6101 N State Highway 349,Midland,TX,79705-2022,32.0641,-102.09536,30,8:00,17:00,
ToDelete - SUP4005 ~ Super 8 - Plainview ~ REPID11,4005 Olton Rd,Plainview,TX,79072-5828,34.18724,-101.7515,30,8:00,17:00,
ToDelete - DEN2200N ~ Denny's #6216 - Roswell ~ REPID11,2200 N Main St,Roswell,NM,88201-6451,33.41889,-104.52354,30,8:00,17:00,
ToDelete - LAQ1102 ~ La Quinta - Big Spring ~ REPID11,1102 W Interstate 20,Big Spring,TX,79720-0008,32.26346,-101.49619,30,8:00,17:00,
ToDelete - UNILUBBOCK ~ Lubbock Christian University - Aramark ~ REPID11,5601 19th St,Lubbock,TX,79407,33.57769,-101.93472,30,8:00,17:00,
ToDelete - UNIHARDIN ~ Ara Hardin Simmons University ~ REPID11,2200 Hickory St,Abilene,TX,79601,32.47507,-99.73255,30,8:00,17:00,
ToDelete - ARA1107 ~ Aramark Sul Ross University ~ REPID11,1107 E Avenue B University Ctr,Alpine,TX,79832-0001,30.36188,-103.65147,30,8:00,17:00,
ToDelete - UNICOLLEGE ~ College Cafe West TX A&M ~ REPID11,23rd and 2nd Ave,Canyon,TX,79016,34.98202,-101.9193,30,8:00,17:00,
ToDelete - HAM3607 ~ Hampton Inn & Suites - Roswell ~ REPID11,3607 N Main St,Roswell,NM,88201-9774,33.44176,-104.52244,30,8:00,17:00,
ToDelete - GRE5317 ~ Great Western Dining NMJC ~ REPID11,5317 N Lovington Hwy,Hobbs,NM,88240-9121,32.75781,-103.18427,30,8:00,17:00,
ToDelete - HAM5011 ~ Hampton Inn - Midland ~ REPID11,5011 W Loop 250 N,Midland,TX,79707-3163,32.02105,-102.15172,30,8:00,17:00,
ToDelete - COU920 ~ Country Inn & Suites - Midland ~ REPID11,920 W Interstate 20,Midland,TX,79701-2001,31.97305,-102.0782,30,8:00,17:00,
ToDelete - UNIRANGER ~ Ranger College ~ REPID11,1100 College,Ranger,TX,76470,32.4589,-98.6824,30,8:00,17:00,
ToDelete - SLE3225 ~ Sleep Inn - Abilene ~ REPID11,3225 S Danville Dr,Abilene,TX,79605,32.41169,-99.77194,30,8:00,17:00,
ToDelete - HAM805 ~ Hampton Inn - Big Spring ~ REPID11,805 W Interstate 20,Big Spring,TX,79720-0007,32.2634,-101.49315,30,8:00,17:00,
ToDelete - HAM2959 ~ Hampton Inn - San Angelo ~ REPID11,2959 Loop 306,San Angelo,TX,76904-6504,31.41926,-100.48445,30,8:00,17:00,
ToDelete - ECO4801 ~ EconoLodge-Lubbock ~ REPID11,4801 Avenue Q,Lubbock,TX,79412-2209,33.55013,-101.85468,30,8:00,17:00,
ToDelete - COU5806 ~ Country Inn & Suites-Lubbock ~ REPID11,5806 Interstate 27,Lubbock,TX,79404-5100,33.54102,-101.84715,30,8:00,17:00,
ToDelete - STA2515 ~ Staybridge Suites-Lubbock ~ REPID11,2515 19th St,Lubbock,TX,79410,33.57744,-101.87177,30,8:00,17:00,
ToDelete - SUP119D ~ Super 8 -Dumus ~ REPID11,119 W 17th,Dumus,TX,79029,35.84628,-101.97423,30,8:00,17:00,
ToDelete - DEN3314 ~ Denny's #8802-Abilene ~ REPID11,3314 S Clack St,Abilene,TX,79606-2207,32.41326,-99.77722,30,8:00,17:00,
ToDelete - COM5828 ~ Comfort Inn & Suites-Lubbock ~ REPID11,5828 Interstate 27,Lubbock,TX,79404-5100,33.54028,-101.84624,30,8:00,17:00,
ToDelete - DEN100 ~ Denny's -Pecos ~ REPID11,100 E Pinehurst St,Pecos,TX,79772-7034,29.96696,-95.19151,30,8:00,17:00,
ToDelete - TOW5310 ~ Towne Place Suites - Lubbock ~ REPID11,5310 W Loop 289,Lubbock,TX,79424-1142,33.54472,-101.9369,30,8:00,17:00,
ToDelete - STA701 ~ Stay Express Inn & Suites - Sweetwater ~ REPID11,701 SW Georgia,Sweetwater,TX,79556,32.44744,-100.41039,30,8:00,17:00,
ToDelete - SUP1525E ~ Super 8 - Abilene ~ REPID11,1525 E Stanford St,Abilene,TX,79601,32.47538,-99.69894,30,8:00,17:00,
ToDelete - QUA1308 ~ Quality Inn - Fort Stockton ~ REPID11,1308 N US Highway 285,Fort Stockton,TX,79735-4409,30.89824,-102.9037,30,8:00,17:00,
ToDelete - BES131 ~ Best Western   Swiss Clock Inn ~ REPID11,131 S Frontage Rd,Pecos,TX,79772-7202,31.39609,-103.50455,30,8:00,17:00,
ToDelete - ECO123 ~ EconoLodge - Dalhart ~ REPID11,123 Liberal St,Dalhart,TX,79022-2732,36.06571,-102.52176,30,8:00,17:00,
ToDelete - DEN5114 ~ Denny's - Hobbs ~ REPID11,5114 N Lovington Hwy,Hobbs,NM,88240-9112,32.75811,-103.17758,30,8:00,17:00,
ToDelete - COM12W ~ Comfort Suites - Amarillo ~ REPID11,12 Western Plaza Dr,Amarillo,TX,79109-1569,35.18895,-101.8801,30,8:00,17:00,
ToDelete - TOW5508 ~ Towne Place Suites - Midland ~ REPID11,5508 Deauville,Midland,TX,79706-2929,31.99204,-102.15459,30,8:00,17:00,
ToDelete - HOT100E ~ Hotel El Capitan - Van Horn ~ REPID11,100 E Broadway,Van Horn,TX,79855,31.03956,-104.83079,30,8:00,17:00,
ToDelete - DAY2102 ~ Days Inn - Amarillo ~ REPID11,2102 S Coulter St,Amarillo,TX,79106-2514,35.18963,-101.92145,30,8:00,17:00,
ToDelete - BES300NW ~ Best Western Plus Sweetwater Inn ~ REPID11,300 NW Georgia Ave,Sweetwater,TX,79556-7856,32.45089,-100.40123,30,8:00,17:00,
ToDelete - SUP4397 ~ Super 8 - Abilene ~ REPID11,4397 Sayles Blvd,Abilene,TX,79605-7244,32.3976,-99.75056,30,8:00,17:00,
ToDelete - FAI3902T ~ Fairfield Inn & Suites - Abilene ~ REPID11,3902 Turner Plz,Abilene,TX,79606-2752,32.40415,-99.76467,30,8:00,17:00,
ToDelete - FAI1740 ~ Fairfield Inn & Suites - Amarillo ~ REPID11,1740 Airport Blvd,Amarillo,TX,79118-6978,35.19423,-101.72597,30,8:00,17:00,
ToDelete - LEG2210 ~ Legacy Inn ~ REPID11,2210 W Main St,Artesia,NM,88210-3720,32.84263,-104.42484,30,8:00,17:00,
ToDelete - ECO3706 ~ EconoLodge - Carlsbad ~ REPID11,3706 National Pkwy,Carlsbad,NM,88220,32.42067,-104.22884,30,8:00,17:00,
ToDelete - HAM3923 ~ Hampton Inn & Suites - Odessa ~ REPID11,3923 John Ben Shepperd Pkwy,Odessa,TX,79762-8129,31.88897,-102.33334,30,8:00,17:00,
ToDelete - HAM1103 ~ Hampton Inn & Suites - Brownwood ~ REPID11,1103 Riverside Dr,Brownwood,TX,76801-8246,31.72845,-98.97701,30,8:00,17:00,
ToDelete - ECO1719 ~ EconoLodge - Dumas ~ REPID11,1719 S Dumas Ave,Dumas,TX,79029-5527,35.84587,-101.97338,30,8:00,17:00,
ToDelete - HIL117 ~ Hilton Midland Plaza Doubletree ~ REPID11,117 W Wall St,Midland,TX,79701-5246,31.99698,-102.07524,30,8:00,17:00,
ToDelete - HAM1921 ~ Hampton Inn & Suites - Van Horn ~ REPID11,1921 SW Frontage Rd,Van Horn,TX,79855,31.03438,-104.86114,30,8:00,17:00,
ToDelete - HAM4003 ~ Hampton Inn - Lubbock ~ REPID11,4003 S Loop 289,Lubbock,TX,79423-1131,33.52737,-101.89884,30,8:00,17:00,
ToDelete - UST2429 ~ U.S. Travelers Inn & Suites ~ REPID11,2429 W Pierce St,Carlsbad,NM,88220,32.44091,-104.25858,30,8:00,17:00,
ToDelete - HAM2010S ~ Hampton Inn & Suites - Dumas ~ REPID11,2010 S Dumas Ave,Dumas,TX,79029-6100,35.83979,-101.97435,30,8:00,17:00,
ToDelete - DAY1701I ~ Days Inn Amarillo East ~ REPID11,1701 I-40E,Amarillo,TX,79102,35.19328,-101.81937,30,8:00,17:00,
ToDelete - BES202 ~ Best Western Nursanickel ~ REPID11,102 Scott Ave,Dalhart,TX,79022,36.06474,-102.5198,30,8:00,17:00,
ToDelete - LON2233 ~ Hotel Texas ~ REPID11,2233 Vine St,Colorado City,TX,79512-3246,32.41055,-100.86278,30,8:00,17:00,
ToDelete - COB1318 ~ Cobblestone Suites ~ REPID11,1318 East US Hwy 67,Big Lake,TX,76932,31.19122,-101.45134,30,8:00,17:00,
ToDelete - ZIA3901 ~ Zia Park Casino Hotel and Race Track ~ REPID11,3901 W Millen Dr,Hobbs,NM,88240-9106,32.75156,-103.18606,30,8:00,17:00,
ToDelete - DAY2700E ~ Days Inn & Suites ~ REPID11,2700 Mabry Dr,Clovis,NM,88101-8375,34.3965,-103.17043,30,8:00,17:00,
ToDelete - WES1000 ~ West Texas Inn & Suites ~ REPID11,1000 West I-20,Midland,TX,79701,31.97234,-102.07864,30,8:00,17:00,
ToDelete - RAN5800 ~ Randall High school/West cafeteria - Aramark ~ REPID11,5800 Attebury Dr,Amarillo,TX,79118-5005,35.11332321,-101.8998337,30,8:00,17:00,
ToDelete - BOR900 ~ Borger Ambassador Inn ~ REPID11,900 E 3rd St,Borger,TX,79007-5500,35.66709518,-101.3799591,30,8:00,17:00,
ToDelete - STA36 ~ Staybridge Suites - Amarillo ~ REPID11,36 Western Plaza,Amarillo,TX,79109,35.18796158,-101.882515,30,8:00,17:00,
ToDelete - BES3017 ~ Best Western - San Angelo Hotel ~ REPID11,3017 Loop 306,San Angelo,TX,76904-6435,31.43380165,-100.3734818,30,8:00,17:00,
ToDelete - QUA4002S ~ Quality Inn - Pecos ~ REPID11,4002 S Cedar St,Pecos,TX,79772-8103,31.40584183,-103.4839935,30,8:00,17:00,
ToDelete - RED1620 ~ Red Roof Inn-Amarillo ~ REPID11,1620 E Interstate 40,Amarillo,TX,79103-2117,35.19126511,-101.8200073,30,8:00,17:00,
ToDelete - TEX1801 ~ Texan Inn ~ REPID11,1801 W Dickinson Blvd,Fort Stockton,TX,79735-4216,30.89390182,-102.8984375,30,8:00,17:00,
ToDelete - ATR1305 ~ Atrium Inn - Fort Stockton ~ REPID11,1305 N US Highway 285,Fort Stockton,TX,79735-4412,30.89693,-102.9043,30,8:00,17:00,
ToDelete - BES2600H ~ Best Western   Littlefield Inn & Suites ~ REPID11,2600 Hall Ave,Littlefield,TX,79339-5645,33.90103531,-102.3267059,30,8:00,17:00,
ToDelete - MIC1501 ~ Microtel Inn & Suites - Amarillo ~ REPID11,1501 Ross St,Amarillo,TX,79102-4415,35.19511414,-101.816452,30,8:00,17:00,
ToDelete - COM4801 ~ Comfort Suites - Odessa ~ REPID11,4801 E 50th St,Odessa,TX,79762-4901,31.89974785,-102.3371964,30,8:00,17:00,
ToDelete - SLE5816 ~ Sleep Inn & Suites - Lubbock ~ REPID11,5816 34th St,Lubbock,TX,79407,33.56394958,-101.9415054,30,8:00,17:00,
ToDelete - MIC4649 ~ Microtel Inn & Suites - San Angelo ~ REPID11,4649 W Houston Harte Expy,San Angelo,TX,76901-5001,31.43936348,-100.4997406,30,8:00,17:00,
ToDelete - BES2000N ~ Best Western   Sally Port Inn & Suites ~ REPID11,2000 N Main St,Roswell,NM,88201-6450,33.41769028,-104.5237885,30,8:00,17:00,
ToDelete - QUA2920 ~ Quality Inn - Clovis ~ REPID11,2920 Mabry Dr,Clovis,NM,88101-8373,34.39616013,-103.1664963,30,8:00,17:00,
ToDelete - MID1007 ~ Midland Extended Stay ~ REPID11,1007 S Midkiff Rd,Midland,TX,79701-7131,31.9774437,-102.1106949,30,8:00,17:00,
ToDelete - GRA4300 ~ Grand Texan Hotel & Conference Center ~ REPID11,4300 W Wall St,Midland,TX,79703-7722,31.97101212,-102.1261978,30,8:00,17:00,
ToDelete - WHI1705 ~ Whitten Inn - Van Horn ~ REPID11,1705 West Broadway,Van Horn,TX,79855,31.0382309,-104.8503342,30,8:00,17:00,
ToDelete - DAY3600 ~ Days Inn - Plainview ~ REPID11,3600 Olton Rd,Plainview,TX,79072-6608,34.18756866,-101.7473526,30,8:00,17:00,
ToDelete - BES3950R ~ Best Western  Mall South ~ REPID11,3950 Ridgemont Dr,Abilene,TX,79606-2730,32.40377426,-99.76608276,30,8:00,17:00,
ToDelete - BES6015 ~ Baymont Inn & Suites - Lubbock ~ REPID11,6015 45th St,Lubbock,TX,79407-3705,33.55267715,-101.9436493,30,8:00,17:00,
ToDelete - TRA2035 ~ Travelodge -  Amarillo ~ REPID11,2035 Paramount Blvd,Amarillo,TX,79109-1611,35.19081879,-101.8726501,30,8:00,17:00,
ToDelete - FAI4305 ~ Fairfield Inn - Clovis ~ REPID11,4305 N Prince St,Clovis,NM,88101-9711,34.44137955,-103.1958084,30,8:00,17:00,
ToDelete - FAI1201 ~ Fairfield Inn - Roswell ~ REPID11,1201 N Main St,Roswell,NM,88201-5011,33.40630722,-104.5222244,30,8:00,17:00,
ToDelete - GOL4387 ~ Golden Corral - San Angelo ~ REPID11,4387 Houston Pkwy,San Angelo,TX,76904,31.4514637,-100.4841156,30,8:00,17:00,
ToDelete - BES1307 ~ Best Western Ozona Inn - Ozona ~ REPID11,1307 Avenue A,Ozona,TX,76943,30.70659447,-101.196434,30,8:00,17:00,
ToDelete - BES601 ~ Best Western Plus Midland Suites ~ REPID11,601 E Interstate 20,Midland,TX,79701-2032,31.97501373,-102.0642166,30,8:00,17:00,
ToDelete - BES810E ~ Best Western Snyder Inn - Snyder ~ REPID11,810 E Coliseum Dr,Snyder,TX,79549-6248,32.70794296,-100.8879318,30,8:00,17:00,
ToDelete - HAM191 ~ Hampton Inn ~ REPID11,215 S Frontage Rd,Pecos,TX,79772,31.39627266,-103.5056152,30,8:00,17:00,
ToDelete - HAM2820 ~ Hampton Inn & Suites - Pampa ~ REPID11,2820 Perryton Pkwy,Pampa,TX,79065-2818,35.56996536,-100.9640961,30,8:00,17:00,
ToDelete - COM6350 ~ Comfort Inn & Suites - Abilene ~ REPID11,6350 Directors Pkwy,Abilene,TX,79606-5871,32.37184525,-99.74562073,30,8:00,17:00,
ToDelete - HER2301 ~ Heritage House Inn ~ REPID11,2301 W American Blvd,Muleshoe,TX,79347-2608,34.23791122,-102.747345,30,8:00,17:00,
ToDelete - HAM5420 ~ Hampton Inn & Suites - Hobbs ~ REPID11,5420 N Lovington Hwy,Hobbs,NM,88240-9103,32.76209641,-103.1806793,30,8:00,17:00,
ToDelete - SUN2010 ~ Sunday House Inn ~ REPID11,2010 Hwy 90 E,Alpine,TX,79830,30.35849,-103.66101,30,8:00,17:00,
ToDelete - DEN9601 ~ Denny's #8557 Restaurant - Amarillo ~ REPID11,9601 I-40 E Exit 76,Amarillo,TX,79111,35.22206116,-101.6897507,30,8:00,17:00,
ToDelete - HIL5221 ~ Hilton Garden Inn - Odessa ~ REPID11,5221 John Ben Shepperd Pkwy,Odessa,TX,79762-4869,31.90381813,-102.3381042,30,8:00,17:00,
ToDelete - UNISOUTHPLAINS ~ South Plains College - Leveland Great Western Dining ~ REPID11,1400 College Dr,Levelland,TX,79336,33.57851791,-102.3677979,30,8:00,17:00,
ToDelete - COU2000S ~ Country Inn & Suites - Amarillo ~ REPID11,2000 S Soncy Rd,Amarillo,TX,79124-2396,35.19089127,-101.9390259,30,8:00,17:00,
ToDelete - HAM120 ~ Hampton Inn & Suites - Carlsbad ~ REPID11,120 Esperanza,Carlsbad,NM,88220-6536,32.3958,-104.22307,30,8:00,17:00,
ToDelete - DEN101 ~ Denny's - Tye ~ REPID11,101 FM 707,Tye,TX,79563,32.45746,-99.8715,30,8:00,17:00,
ToDelete - SUP2833 ~ Super 8 - Odessa ~ REPID11,2833 East I-20,Odessa,TX,79766,31.81489,-102.39695,30,8:00,17:00,
ToDelete - DAY2701SO ~ Days Inn - Big Spring ~ REPID11,2701 S Gregg St,Big Spring,TX,79720-6543,32.22726822,-101.4696732,30,8:00,17:00,
ToDelete - BAY3901 ~ Baymont Inn & Suites - Lubbock ~ REPID11,3901 19th St,Lubbock,TX,79410-1002,33.5772,-101.898,30,8:00,17:00,
ToDelete - HOM5320 ~ Homewood Suites - Lubbock ~ REPID11,5320 W Loop 289,Lubbock,TX,79424-1142,33.54375,-101.93667,30,8:00,17:00,
ToDelete - HAM1415 ~ Hampton Inn & Suites - Borger ~ REPID11,1415 W Wilson St,Borger,TX,79007-4403,35.65848,-101.40881,30,8:00,17:00,
ToDelete - DAY2501I ~ Days Inn - Eastland ~ REPID11,2501 I-20 East,Eastland,TX,76448,32.39883,-98.78938,30,8:00,17:00,
ToDelete - EXE2100 ~ Executive Inn - Amarillo ~ REPID11,2100 S Coulter St,Amarillo,TX,79106-2514,35.19037,-101.92107,30,8:00,17:00,
